Merk,Model,Tahun Produksi,Jarak Tempuh,Warna,Engine CC,Transmission,Seat Capacity,Harga,Fuel Type,Umur Mobil
Mercedes,Benz,2018.0,12500.0,White,1991.0,Automatic,5.0,490000000.0,Petrol,7.0
Bmw,X3,2023.0,7500.0,Black,1998.0,Automatic,5.0,925000000.0,Petrol,2.0
Lexus,Lx,2017.0,37500.0,Grey,5663.0,Automatic,8.0,1425000000.0,Petrol,8.0
Hyundai,Creta,2022.0,47500.0,Black,1497.0,Automatic,5.0,265000000.0,Petrol,3.0
Toyota,Alphard,2023.0,12500.0,Black,2494.0,Automatic,7.0,1165000000.0,Petrol,2.0
Bmw,X3,2022.0,17500.0,White,1998.0,Automatic,5.0,789000000.0,Petrol,3.0
Bmw,X3,2021.0,17500.0,Black,1998.0,Automatic,5.0,645000000.0,Petrol,4.0
Suzuki,Carry,2016.0,107500.0,White,1500.0,Manual,3.0,80000000.0,Petrol,9.0
Audi,A4,2012.0,87500.0,Black,1798.0,Automatic,5.0,177000000.0,Petrol,13.0
Mercedes,Benz,2019.0,12500.0,White,1332.0,Automatic,5.0,430000000.0,Petrol,6.0
Lexus,Lx,2016.0,27500.0,Black,5663.0,Automatic,8.0,1425000000.0,Petrol,9.0
Mercedes,Benz,2013.0,12500.0,Red,1796.0,Automatic,2.0,555000000.0,Petrol,12.0
Bmw,430I,2021.0,7500.0,Blue,1998.0,Automatic,4.0,975000000.0,Petrol,4.0
Mercedes,Benz,2022.0,12500.0,Black,1991.0,Automatic,7.0,910000000.0,Petrol,3.0
Wuling,Almaz,2019.0,97500.0,Black,1451.0,Automatic,5.0,164000000.0,Petrol,6.0
Bmw,M3,2023.0,2500.0,Blue,2993.0,Automatic,5.0,1789000000.0,Petrol,2.0
Mercedes,Benz,2017.0,67500.0,White,1991.0,Automatic,4.0,499000000.0,Petrol,8.0
Lexus,Nx,2018.0,62500.0,White,1998.0,Automatic,5.0,675000000.0,Petrol,7.0
Toyota,Alphard,2017.0,72500.0,White,2494.0,Automatic,7.0,570000000.0,Petrol,8.0
Mercedes,Benz,2015.0,32500.0,White,1991.0,Automatic,5.0,449000000.0,Petrol,10.0
Mercedes,Benz,2022.0,17500.0,Black,1999.0,Automatic,5.0,865000000.0,Petrol,3.0
Toyota,Camry,2022.0,12500.0,White,2487.0,Automatic,5.0,525000000.0,Petrol,3.0
Toyota,Alphard,2021.0,22500.0,White,2494.0,Automatic,7.0,975000000.0,Petrol,4.0
Mercedes,Benz,2022.0,12500.0,Black,1332.0,Automatic,7.0,685000000.0,Petrol,3.0
Bmw,X1,2022.0,12500.0,Blue,1499.0,Automatic,5.0,475000000.0,Petrol,3.0
Toyota,Alphard,2017.0,87500.0,White,2494.0,Automatic,7.0,568000000.0,Petrol,8.0
Toyota,Avanza,2019.0,102500.0,Silver,1329.0,Automatic,7.0,155000000.0,Petrol,6.0
Land,Rover,2011.0,92500.0,Silver,1999.0,Automatic,5.0,299000000.0,Petrol,14.0
Toyota,Voxy,2017.0,57500.0,Black,1986.0,Automatic,7.0,265000000.0,Petrol,8.0
Toyota,Kijang,2021.0,127500.0,Grey,2393.0,Automatic,7.0,400000000.0,Diesel,4.0
Toyota,Fortuner,2022.0,42500.0,Black,2755.0,Automatic,7.0,490000000.0,Diesel,3.0
Toyota,Rush,2024.0,2500.0,White,1496.0,Automatic,7.0,265000000.0,Petrol,1.0
Mitsubishi,Xpander,2023.0,7500.0,White,1499.0,Automatic,7.0,289000000.0,Petrol,2.0
Mercedes,Benz,2022.0,2500.0,Black,1332.0,Automatic,5.0,745000000.0,Petrol,3.0
Mini,Countryman,2019.0,7500.0,Grey,1998.0,Automatic,5.0,550000000.0,Petrol,6.0
Mini,Cabrio,2019.0,7500.0,Blue,1998.0,Automatic,4.0,695000000.0,Petrol,6.0
Mercedes,Benz,2017.0,17500.0,Grey,1991.0,Automatic,5.0,580000000.0,Petrol,8.0
Lexus,Lx,2013.0,57500.0,Black,5663.0,Automatic,8.0,915000000.0,Petrol,12.0
Toyota,Alphard,2024.0,2500.0,Black,2500.0,Automatic,7.0,1525000000.0,Hybrid,1.0
Lexus,Lx,2016.0,47500.0,Black,5663.0,Automatic,8.0,1350000000.0,Petrol,9.0
Mercedes,Benz,2013.0,2500.0,White,1796.0,Automatic,2.0,595000000.0,Petrol,12.0
Bmw,330I,2018.0,17500.0,Grey,1998.0,Automatic,5.0,475000000.0,Petrol,7.0
Honda,Brio,2024.0,2500.0,Red,1199.0,Automatic,5.0,169000000.0,Petrol,1.0
Toyota,Raize,2024.0,2500.0,Red,998.0,Automatic,5.0,229000000.0,Petrol,1.0
Mitsubishi,Pajero,2022.0,22500.0,Black,2442.0,Automatic,7.0,579000000.0,Diesel,3.0
Mercedes,Benz,2023.0,2500.0,Black,2999.0,Automatic,7.0,1475000000.0,Petrol,2.0
Toyota,Alphard,2019.0,82500.0,Black,2494.0,Automatic,7.0,720000000.0,Petrol,6.0
Toyota,Alphard,2016.0,47500.0,Black,2494.0,Automatic,7.0,620000000.0,Petrol,9.0
Toyota,Alphard,2018.0,117500.0,Black,2494.0,Automatic,7.0,655000000.0,Petrol,7.0
Hyundai,Palisade,2021.0,57500.0,White,2199.0,Automatic,7.0,599000000.0,Diesel,4.0
Toyota,Kijang,2024.0,12500.0,White,1987.0,Automatic,8.0,545000000.0,Hybrid,1.0
Toyota,Kijang,2024.0,2500.0,Black,1987.0,Automatic,8.0,565000000.0,Petrol,1.0
Mercedes,Benz,2023.0,2500.0,White,1991.0,Automatic,4.0,825000000.0,Petrol,2.0
Bmw,520I,2021.0,62500.0,Black,1998.0,Automatic,5.0,645000000.0,Petrol,4.0
Toyota,Alphard,2016.0,57500.0,White,2494.0,Automatic,7.0,575000000.0,Petrol,9.0
Mitsubishi,Xpander,2021.0,47500.0,Black,1499.0,Automatic,7.0,179000000.0,Petrol,4.0
Bmw,X1,2020.0,47500.0,Brown,1499.0,Automatic,5.0,395000000.0,Petrol,5.0
Toyota,Fortuner,2021.0,47500.0,Black,2393.0,Automatic,7.0,445000000.0,Diesel,4.0
Honda,Hr,2023.0,12500.0,Grey,1498.0,Automatic,5.0,329000000.0,Petrol,2.0
Toyota,Corolla,2019.0,57500.0,Silver,1798.0,Automatic,5.0,234000000.0,Petrol,6.0
Toyota,Kijang,2023.0,32500.0,White,1998.0,Automatic,7.0,369000000.0,Petrol,2.0
Toyota,Veloz,2022.0,12500.0,Black,1496.0,Automatic,7.0,249000000.0,Petrol,3.0
Mitsubishi,Xpander,2022.0,22500.0,Green,1499.0,Automatic,7.0,268000000.0,Petrol,3.0
Peugeot,5008,2019.0,12500.0,Green,1598.0,Automatic,7.0,348000000.0,Petrol,6.0
Mitsubishi,Xpander,2022.0,22500.0,Black,1499.0,Automatic,7.0,271000000.0,Petrol,3.0
Bmw,X3,2021.0,22500.0,Black,1998.0,Automatic,5.0,612000000.0,Petrol,4.0
Mazda,Cx,2022.0,17500.0,Black,2488.0,Automatic,5.0,440000000.0,Petrol,3.0
Kia,Sonet,2021.0,32500.0,Gold,1497.0,Automatic,5.0,191000000.0,Petrol,4.0
Mazda,Cx,2022.0,22500.0,Red,2488.0,Automatic,5.0,465000000.0,Petrol,3.0
Mazda,2,2012.0,112500.0,Red,1498.0,Automatic,5.0,98000000.0,Petrol,13.0
Daihatsu,Gran,2018.0,87500.0,White,1298.0,Manual,2.0,83000000.0,Petrol,7.0
Bmw,X5,2023.0,7500.0,Black,2998.0,Automatic,5.0,1350000000.0,Petrol,2.0
Wuling,Almaz,2023.0,17500.0,Maroon,1451.0,Automatic,7.0,230000000.0,Petrol,2.0
Bmw,X4,2022.0,12500.0,Grey,1998.0,Automatic,5.0,1275000000.0,Petrol,3.0
Bmw,520I,2024.0,2500.0,Grey,1998.0,Automatic,5.0,1150000000.0,Petrol,1.0
Mazda,3,2019.0,47500.0,Black,1998.0,Automatic,5.0,340000000.0,Petrol,6.0
Toyota,Agya,2023.0,27500.0,Grey,1200.0,Automatic,5.0,150000000.0,Petrol,2.0
Mini,Countryman,2019.0,22500.0,Silver,1499.0,Automatic,5.0,465000000.0,Petrol,6.0
Mercedes,Benz,2014.0,32500.0,White,1991.0,Automatic,5.0,395000000.0,Petrol,11.0
Toyota,Veloz,2024.0,7500.0,Black,1496.0,Automatic,7.0,230000000.0,Petrol,1.0
Toyota,Vellfire,2023.0,2500.0,Black,2494.0,Automatic,7.0,913000000.0,Petrol,2.0
Land,Rover,2014.0,42500.0,White,4999.0,Automatic,5.0,1105000000.0,Petrol,11.0
Toyota,Alphard,2012.0,62500.0,Black,2362.0,Automatic,7.0,251000000.0,Petrol,13.0
Toyota,Alphard,2013.0,87500.0,Black,2362.0,Automatic,7.0,195500000.0,Petrol,12.0
Mazda,2,2012.0,102500.0,Red,1498.0,Automatic,5.0,94000000.0,Petrol,13.0
Mitsubishi,Pajero,2010.0,102500.0,Red,2477.0,Automatic,7.0,183000000.0,Diesel,15.0
Mercedes,Benz,2019.0,52500.0,White,1991.0,Automatic,5.0,800000000.0,Petrol,6.0
Honda,Cr,2018.0,65000.0,White,1498.0,Automatic,5.0,325000000.0,Petrol,7.0
Mini,Cooper,2018.0,32500.0,Blue,1500.0,Automatic,4.0,410000000.0,Petrol,7.0
Toyota,Alphard,2021.0,37500.0,White,2494.0,Automatic,7.0,940000000.0,Petrol,4.0
Mitsubishi,Xpander,2019.0,42500.0,Black,1499.0,Automatic,7.0,250000000.0,Petrol,6.0
Mazda,Cx,2019.0,32500.0,Grey,2488.0,Automatic,5.0,365000000.0,Petrol,6.0
Honda,Br,2022.0,62500.0,Silver,1498.0,Automatic,7.0,205000000.0,Petrol,3.0
Mercedes,Benz,2022.0,37500.0,Black,1991.0,Automatic,7.0,820000000.0,Petrol,3.0
Bmw,X1,2019.0,77500.0,White,1499.0,Automatic,5.0,402000000.0,Petrol,6.0
Mercedes,Benz,2023.0,22500.0,Black,1496.0,Automatic,5.0,900000000.0,Petrol,2.0
Toyota,Rush,2021.0,42500.0,White,1496.0,Automatic,7.0,185000000.0,Petrol,4.0
Toyota,Alphard,2017.0,72500.0,White,2494.0,Automatic,7.0,547000000.0,Petrol,8.0
Toyota,Kijang,2015.0,142500.0,Black,1998.0,Automatic,8.0,170000000.0,Petrol,10.0
Mercedes,Benz,2012.0,17500.0,Black,5461.0,Automatic,4.0,950000000.0,Petrol,13.0
Mercedes,Benz,2019.0,2500.0,Black,1991.0,Automatic,5.0,725000000.0,Petrol,6.0
Toyota,Alphard,2023.0,7500.0,White,2500.0,Automatic,7.0,1325000000.0,Petrol,2.0
Lexus,Lm,2021.0,17500.0,Black,3456.0,Automatic,7.0,1275000000.0,Petrol,4.0
Toyota,Veloz,2023.0,12500.0,White,1496.0,Automatic,7.0,239000000.0,Petrol,2.0
Suzuki,Baleno,2022.0,32500.0,Red,1462.0,Automatic,5.0,199000000.0,Petrol,3.0
Mazda,Cx,2023.0,7500.0,Red,2488.0,Automatic,5.0,519000000.0,Petrol,2.0
Toyota,Kijang,2024.0,32500.0,Black,2393.0,Manual,8.0,345000000.0,Diesel,1.0
Honda,Hr,2023.0,47500.0,Grey,1498.0,Automatic,5.0,309000000.0,Petrol,2.0
Toyota,Fortuner,2016.0,32500.0,White,2393.0,Automatic,7.0,346000000.0,Diesel,9.0
Suzuki,Jimny,2019.0,22500.0,White,1462.0,Manual,4.0,326000000.0,Petrol,6.0
Bmw,218I,2023.0,7500.0,Blue,1499.0,Automatic,5.0,595000000.0,Petrol,2.0
Toyota,Yaris,2015.0,97500.0,Red,1497.0,Automatic,5.0,136000000.0,Petrol,10.0
Toyota,Alphard,2020.0,42500.0,Black,2494.0,Automatic,7.0,799000000.0,Petrol,5.0
Bmw,330I,2020.0,7500.0,Blue,1998.0,Automatic,5.0,655000000.0,Petrol,5.0
Mini,Countryman,2023.0,7500.0,White,1998.0,Automatic,5.0,735000000.0,Petrol,2.0
Honda,City,2021.0,27500.0,Silver,1498.0,Automatic,5.0,205000000.0,Petrol,4.0
Mercedes,Benz,2020.0,7500.0,Yellow,1332.0,Automatic,5.0,635000000.0,Petrol,5.0
Mercedes,Benz,2017.0,37500.0,White,1991.0,Automatic,5.0,395000000.0,Petrol,8.0
Toyota,Sienta,2017.0,127500.0,Orange,1497.0,Automatic,7.0,159500000.0,Petrol,8.0
Bmw,320I,2018.0,37500.0,Black,1995.0,Automatic,5.0,343000000.0,Petrol,7.0
Toyota,Voxy,2020.0,82500.0,Black,1986.0,Automatic,7.0,358500000.0,Petrol,5.0
Mazda,Cx,2019.0,37500.0,Grey,2488.0,Automatic,7.0,415000000.0,Petrol,6.0
Volkswagen,Polo,2017.0,57500.0,Red,1197.0,Automatic,5.0,144000000.0,Petrol,8.0
Bmw,330I,2020.0,22500.0,Black,1998.0,Automatic,5.0,655000000.0,Petrol,5.0
Toyota,Kijang,2023.0,72500.0,Silver,1998.0,Automatic,8.0,378000000.0,Petrol,2.0
Toyota,Alphard,2020.0,42500.0,Black,2494.0,Automatic,7.0,859000000.0,Petrol,5.0
Volkswagen,Tiguan,2021.0,22500.0,Black,1395.0,Automatic,5.0,395000000.0,Petrol,4.0
Toyota,Alphard,2015.0,82500.0,Black,2362.0,Automatic,7.0,555000000.0,Petrol,10.0
Bmw,320I,2018.0,27500.0,Black,1995.0,Automatic,5.0,334000000.0,Petrol,7.0
Suzuki,Apv,2014.0,102500.0,Silver,1500.0,Manual,8.0,95000000.0,Petrol,11.0
Toyota,Alphard,2023.0,2500.0,White,2500.0,Automatic,7.0,1295000000.0,Petrol,2.0
Mercedes,Benz,2020.0,7500.0,Red,1991.0,Automatic,5.0,590000000.0,Petrol,5.0
Mercedes,Benz,2021.0,2500.0,White,1991.0,Automatic,5.0,670000000.0,Petrol,4.0
Mercedes,Benz,2024.0,2500.0,White,1332.0,Automatic,5.0,595000000.0,Petrol,1.0
Mercedes,Benz,2018.0,27500.0,Black,2996.0,Automatic,7.0,695000000.0,Petrol,7.0
Mercedes,Benz,2020.0,12500.0,Grey,1991.0,Automatic,5.0,590000000.0,Petrol,5.0
Mercedes,Benz,2021.0,17500.0,White,1991.0,Automatic,7.0,755000000.0,Petrol,4.0
Mazda,Cx,2023.0,12500.0,Grey,2488.0,Automatic,5.0,524000000.0,Petrol,2.0
Suzuki,Baleno,2023.0,12500.0,Grey,1462.0,Automatic,5.0,216000000.0,Petrol,2.0
Toyota,Kijang,2022.0,17500.0,Grey,2393.0,Automatic,8.0,367000000.0,Diesel,3.0
Toyota,Fortuner,2022.0,57500.0,Black,2393.0,Automatic,7.0,445000000.0,Diesel,3.0
Porsche,911,2018.0,7500.0,Yellow,2981.0,Automatic,2.0,2950000000.0,Petrol,7.0
Nissan,Magnite,2021.0,22500.0,Red,999.0,Automatic,5.0,179000000.0,Petrol,4.0
Bmw,X7,2023.0,22500.0,Black,2998.0,Automatic,7.0,1650000000.0,Petrol,2.0
Bmw,X7,2019.0,12500.0,Black,2998.0,Automatic,7.0,1195000000.0,Petrol,6.0
Toyota,Hiace,2023.0,32500.0,Silver,2755.0,Manual,12.0,655000000.0,Diesel,2.0
Mitsubishi,Pajero,2015.0,107500.0,Grey,2477.0,Automatic,7.0,259000000.0,Diesel,10.0
Mazda,Cx,2023.0,7500.0,Black,2488.0,Automatic,5.0,523000000.0,Petrol,2.0
Mitsubishi,Pajero,2021.0,57500.0,White,2442.0,Automatic,7.0,466000000.0,Diesel,4.0
Mazda,Cx,2022.0,47500.0,Red,2488.0,Automatic,5.0,399000000.0,Petrol,3.0
Suzuki,Sx4,2022.0,22500.0,Grey,1500.0,Automatic,5.0,225000000.0,Petrol,3.0
Bmw,X5,2022.0,7500.0,White,2998.0,Automatic,5.0,1120000000.0,Petrol,3.0
Mercedes,Benz,2020.0,7500.0,Black,1991.0,Automatic,7.0,730000000.0,Petrol,5.0
Toyota,Voxy,2024.0,2500.0,Black,1986.0,Automatic,7.0,540000000.0,Petrol,1.0
Porsche,911,2023.0,2500.0,Red,2981.0,Automatic,4.0,4500000000.0,Petrol,2.0
Porsche,911,2019.0,2500.0,Blue,2981.0,Automatic,2.0,3799000000.0,Petrol,6.0
Mini,Cooper,2020.0,22500.0,Grey,1499.0,Automatic,5.0,495000000.0,Petrol,5.0
Mercedes,Benz,2019.0,12500.0,Black,1991.0,Automatic,5.0,595000000.0,Petrol,6.0
Lexus,Nx,2015.0,27500.0,Black,1998.0,Automatic,5.0,400000000.0,Petrol,10.0
Ford,Mustang,2016.0,2500.0,Yellow,2264.0,Automatic,4.0,875000000.0,Petrol,9.0
Honda,Br,2022.0,27500.0,Grey,1498.0,Automatic,7.0,239000000.0,Petrol,3.0
Honda,Hr,2015.0,52500.0,Red,1799.0,Automatic,5.0,209000000.0,Petrol,10.0
Suzuki,Ertiga,2022.0,47500.0,Grey,1462.0,Automatic,7.0,202000000.0,Hybrid,3.0
Hyundai,Stargazer,2023.0,27500.0,Grey,1497.0,Automatic,7.0,229000000.0,Petrol,2.0
Bmw,X3,2019.0,32500.0,Black,1998.0,Automatic,5.0,598000000.0,Petrol,6.0
Mercedes,Benz,2023.0,2500.0,White,1999.0,Automatic,7.0,1235000000.0,Petrol,2.0
Lexus,Rx,2018.0,42500.0,Black,1998.0,Automatic,5.0,735000000.0,Petrol,7.0
Mitsubishi,Xpander,2018.0,67500.0,Grey,1499.0,Automatic,7.0,178000000.0,Petrol,7.0
Mazda,2,2016.0,77500.0,White,1496.0,Automatic,5.0,150000000.0,Petrol,9.0
Toyota,Vellfire,2014.0,72500.0,Black,2362.0,Automatic,7.0,357000000.0,Petrol,11.0
Mercedes,Benz,2019.0,12500.0,White,1991.0,Automatic,5.0,925000000.0,Petrol,6.0
Mercedes,Benz,2018.0,32500.0,Black,1595.0,Automatic,5.0,350000000.0,Petrol,7.0
Suzuki,Baleno,2018.0,72500.0,Blue,1373.0,Automatic,5.0,149000000.0,Petrol,7.0
Toyota,Yaris,2023.0,12500.0,Red,1496.0,Automatic,5.0,345000000.0,Hybrid,2.0
Toyota,Alphard,2022.0,22500.0,Black,2494.0,Automatic,7.0,1090000000.0,Petrol,3.0
Toyota,Kijang,2023.0,7500.0,White,1998.0,Automatic,7.0,529000000.0,Petrol,2.0
Toyota,Land,1981.0,297500.0,Brown,4230.0,Manual,5.0,550000000.0,Petrol,44.0
Mercedes,Benz,2014.0,52500.0,Black,2996.0,Automatic,5.0,565000000.0,Petrol,11.0
Mercedes,Benz,1965.0,2500.0,Red,2195.0,Manual,5.0,349000000.0,Petrol,60.0
Toyota,Alphard,2018.0,62500.0,Black,2494.0,Automatic,7.0,685000000.0,Petrol,7.0
Mercedes,Benz,2018.0,27500.0,White,1991.0,Automatic,5.0,380000000.0,Petrol,7.0
Mercedes,Benz,2021.0,7500.0,Black,1991.0,Automatic,7.0,795000000.0,Petrol,4.0
Mazda,Cx,2016.0,87500.0,Grey,2488.0,Automatic,5.0,205000000.0,Petrol,9.0
Lexus,Es,2022.0,17500.0,Grey,2487.0,Automatic,5.0,865000000.0,Hybrid,3.0
Mercedes,Benz,2018.0,22500.0,Black,2999.0,Automatic,5.0,899000000.0,Petrol,7.0
Volkswagen,Tiguan,2014.0,92500.0,Brown,1390.0,Automatic,5.0,140000000.0,Petrol,11.0
Mercedes,Benz,2017.0,47500.0,Black,1991.0,Automatic,5.0,390000000.0,Petrol,8.0
Bmw,520I,2023.0,2500.0,Blue,1998.0,Automatic,5.0,795000000.0,Petrol,2.0
Bmw,X5,2020.0,7500.0,Black,2998.0,Automatic,5.0,950000000.0,Petrol,5.0
Toyota,Kijang,2019.0,67500.0,Silver,1998.0,Automatic,8.0,251000000.0,Petrol,6.0
Toyota,Veloz,2022.0,37500.0,White,1496.0,Automatic,7.0,247000000.0,Petrol,3.0
Mitsubishi,Pajero,2019.0,72500.0,Black,2442.0,Automatic,7.0,385000000.0,Diesel,6.0
Toyota,Fortuner,2023.0,42500.0,Black,2755.0,Automatic,7.0,509000000.0,Diesel,2.0
Renault,Kwid,2021.0,32500.0,Blue,999.0,Automatic,5.0,100000000.0,Petrol,4.0
Mercedes,Benz,2023.0,7500.0,Black,1991.0,Automatic,7.0,1200000000.0,Petrol,2.0
Daihatsu,Gran,2019.0,82500.0,White,1298.0,Manual,2.0,83000000.0,Petrol,6.0
Toyota,Land,2012.0,57500.0,Black,4461.0,Automatic,8.0,950000000.0,Diesel,13.0
Mercedes,Benz,2022.0,2500.0,Black,1991.0,Automatic,5.0,1250000000.0,Petrol,3.0
Honda,Hr,2023.0,37500.0,Black,1498.0,Automatic,5.0,329000000.0,Petrol,2.0
Hyundai,Creta,2024.0,17500.0,White,1497.0,Automatic,5.0,245000000.0,Petrol,1.0
Toyota,Kijang,2021.0,42500.0,Black,2393.0,Automatic,8.0,395000000.0,Diesel,4.0
Toyota,Kijang,2019.0,32500.0,White,2393.0,Automatic,8.0,359000000.0,Diesel,6.0
Toyota,Kijang,2023.0,17500.0,Black,1998.0,Automatic,7.0,519000000.0,Petrol,2.0
Honda,Jazz,2013.0,22500.0,Silver,1497.0,Automatic,5.0,165000000.0,Petrol,12.0
Hyundai,Stargazer,2023.0,17500.0,Black,1497.0,Automatic,7.0,252000000.0,Petrol,2.0
Mazda,6,2019.0,27500.0,Grey,2488.0,Automatic,5.0,367000000.0,Petrol,6.0
Mazda,Cx,2023.0,7500.0,Red,2488.0,Automatic,5.0,537000000.0,Petrol,2.0
Daihatsu,Xenia,2022.0,27500.0,Silver,1329.0,Automatic,7.0,199000000.0,Petrol,3.0
Hyundai,Palisade,2023.0,22500.0,Blue,2199.0,Automatic,7.0,784000000.0,Diesel,2.0
Mg,5,2024.0,7500.0,Yellow,1498.0,Automatic,5.0,255000000.0,Petrol,1.0
Mitsubishi,Outlander,2014.0,67500.0,Orange,1998.0,Automatic,5.0,166000000.0,Petrol,11.0
Subaru,Wrx,2023.0,2500.0,Blue,2387.0,Automatic,5.0,758000000.0,Petrol,2.0
Toyota,Kijang,2024.0,12500.0,Black,2393.0,Automatic,8.0,379000000.0,Diesel,1.0
Bmw,M4,2022.0,2500.0,Yellow,2993.0,Automatic,4.0,1850000000.0,Petrol,3.0
Toyota,Land,2022.0,2500.0,Black,3346.0,Automatic,7.0,2195000000.0,Diesel,3.0
Toyota,Alphard,2022.0,12500.0,Black,2494.0,Automatic,4.0,1175000000.0,Petrol,3.0
Mercedes,Benz,2019.0,22500.0,Black,1497.0,Automatic,5.0,450000000.0,Petrol,6.0
Toyota,Camry,2024.0,2500.0,Black,2487.0,Automatic,5.0,610000000.0,Petrol,1.0
Honda,Hr,2023.0,12500.0,Brown,1498.0,Automatic,5.0,307000000.0,Petrol,2.0
Toyota,Kijang,2019.0,94000.0,White,1998.0,Automatic,8.0,268000000.0,Petrol,6.0
Mercedes,Benz,2017.0,7500.0,Black,1991.0,Automatic,5.0,475000000.0,Petrol,8.0
Bmw,X7,2023.0,17500.0,Black,2998.0,Automatic,7.0,1650000000.0,Petrol,2.0
Mercedes,Benz,2022.0,12500.0,Grey,2999.0,Automatic,7.0,1195000000.0,Petrol,3.0
Mercedes,Benz,2019.0,7500.0,Red,1332.0,Automatic,5.0,590000000.0,Petrol,6.0
Toyota,Vellfire,2024.0,2500.0,Black,2500.0,Automatic,7.0,1650000000.0,Hybrid,1.0
Lexus,Lx,2024.0,2500.0,Black,3445.0,Automatic,4.0,3650000000.0,Petrol,1.0
Mercedes,Benz,2023.0,7500.0,Black,2999.0,Automatic,5.0,2095000000.0,Petrol,2.0
Mercedes,Benz,2020.0,17500.0,Black,2999.0,Automatic,7.0,1350000000.0,Petrol,5.0
Bmw,840I,2022.0,2500.0,Black,2998.0,Automatic,5.0,1625000000.0,Petrol,3.0
Toyota,Alphard,2022.0,7500.0,Black,2494.0,Automatic,7.0,950000000.0,Petrol,3.0
Toyota,Alphard,2023.0,7500.0,Black,2494.0,Automatic,7.0,1035000000.0,Petrol,2.0
Mercedes,Benz,2016.0,37500.0,Black,1991.0,Automatic,5.0,435000000.0,Petrol,9.0
Toyota,Alphard,2023.0,2500.0,Black,2500.0,Automatic,7.0,1450000000.0,Hybrid,2.0
Toyota,Corolla,2020.0,22500.0,Black,1798.0,Automatic,5.0,296000000.0,Hybrid,5.0
Mazda,Cx,2020.0,22500.0,Black,2488.0,Automatic,5.0,316000000.0,Petrol,5.0
Mitsubishi,Xpander,2023.0,22500.0,Black,1499.0,Automatic,7.0,209000000.0,Petrol,2.0
Toyota,Avanza,2022.0,37500.0,White,1496.0,Automatic,7.0,195000000.0,Petrol,3.0
Toyota,Kijang,2023.0,27500.0,White,1998.0,Automatic,7.0,499000000.0,Petrol,2.0
Toyota,Fortuner,2022.0,52500.0,Black,2755.0,Automatic,7.0,488000000.0,Diesel,3.0
Nissan,Livina,2022.0,22500.0,Black,1499.0,Automatic,7.0,199000000.0,Petrol,3.0
Hyundai,H,2019.0,67500.0,Black,2359.0,Automatic,8.0,375000000.0,Petrol,6.0
Suzuki,Jimny,2024.0,7500.0,Yellow,1500.0,Automatic,4.0,455000000.0,Petrol,1.0
Hyundai,Creta,2023.0,22500.0,White,1497.0,Automatic,5.0,295000000.0,Petrol,2.0
Honda,Hr,2024.0,2500.0,Grey,1498.0,Automatic,5.0,355000000.0,Petrol,1.0
Hyundai,Creta,2022.0,27500.0,White,1497.0,Automatic,5.0,239000000.0,Petrol,3.0
Toyota,Calya,2022.0,22500.0,Black,1197.0,Automatic,7.0,139000000.0,Petrol,3.0
Honda,Cr,2023.0,12500.0,Black,1498.0,Automatic,5.0,409000000.0,Petrol,2.0
Mercedes,Benz,2017.0,22500.0,Black,1991.0,Automatic,5.0,333000000.0,Petrol,8.0
Toyota,Alphard,2019.0,32500.0,Black,2494.0,Automatic,7.0,641000000.0,Petrol,6.0
Daihatsu,Gran,2019.0,92500.0,Silver,1298.0,Manual,9.0,115000000.0,Petrol,6.0
Daihatsu,Gran,2021.0,77500.0,Silver,1298.0,Manual,9.0,129000000.0,Petrol,4.0
Mini,Countryman,2019.0,7500.0,Red,1998.0,Automatic,5.0,430000000.0,Petrol,6.0
Mercedes,Benz,2019.0,17500.0,Black,1991.0,Automatic,6.0,875000000.0,Petrol,6.0
Audi,A4,2013.0,47500.0,White,1798.0,Automatic,5.0,155000000.0,Petrol,12.0
Bmw,Z4,2022.0,2500.0,Blue,2993.0,Automatic,2.0,1395000000.0,Petrol,3.0
Nissan,X,2018.0,62500.0,Silver,2488.0,Automatic,7.0,205000000.0,Petrol,7.0
Hyundai,Palisade,2024.0,7500.0,White,2199.0,Automatic,7.0,875000000.0,Diesel,1.0
Toyota,Vellfire,2022.0,2500.0,White,2494.0,Automatic,7.0,975000000.0,Petrol,3.0
Mercedes,Benz,2022.0,22500.0,White,1991.0,Automatic,7.0,875000000.0,Petrol,3.0
Mercedes,Benz,2021.0,17500.0,Black,1991.0,Automatic,7.0,775000000.0,Petrol,4.0
Toyota,Fortuner,2017.0,132500.0,Black,2393.0,Automatic,7.0,318000000.0,Diesel,8.0
Mazda,Cx,2023.0,32500.0,Red,2488.0,Automatic,7.0,655000000.0,Petrol,2.0
Honda,Br,2017.0,112500.0,Grey,1497.0,Automatic,7.0,155000000.0,Petrol,8.0
Daihatsu,Gran,2018.0,82500.0,White,1298.0,Manual,2.0,78000000.0,Petrol,7.0
Bmw,320I,2015.0,77500.0,Black,1997.0,Automatic,5.0,259000000.0,Petrol,10.0
Bmw,X5,2017.0,47500.0,White,2979.0,Automatic,5.0,540000000.0,Petrol,8.0
Mercedes,Benz,2018.0,37500.0,White,1991.0,Automatic,5.0,549000000.0,Petrol,7.0
Mercedes,Benz,2017.0,37500.0,Black,1991.0,Automatic,5.0,515000000.0,Petrol,8.0
Mercedes,Benz,2018.0,12500.0,Black,2999.0,Automatic,5.0,1195000000.0,Petrol,7.0
