URL,Merk,Model,Harga,Tahun Produksi,Jarak Tempuh,Warna,ABS/EBD,Aspiration,Assembled,Auto parking,Aux,Bluetooth,Boot Space (litres),CD,CO2 Emission,Cruise control,Curtain Airbags,Direct Injection,Doors,Engine CC,Engine start,Front Airbags,Front Brakes,Front Rim (inches),Front Suspension,Front Thread,Front Tyre,Fuel Consumption (L/100km),Fuel Tank (litres),Fuel Type,Gear Type,Height (mm),Immobilizer,Kerb Weight (kg),Length (mm),Number of Gears,Other,Parking sensor,Peak Power (hp),Peak Torque (Nm),Radio,Rear Brakes,Rear Rim (inches),Rear Suspension,Rear Thread,Rear Tyre,Seat Capacity,Seat belts,Side Airbags,Stability control,Steering Turn,Steering Type,Top Speed (km/h),Transmission,USB,Wheel Base (mm),Width (mm),Error
https://www.carmudi.co.id/en/for-sale/toyota-hiace-premio-dki-jakarta-mangga-dua/17911274,Toyota,Hiace Premio,630000000,2023,12500,White,ABS,Turbocharged,,,,,,,,,,Direct Injection,4,2755,,Airbag - Passenger,Ventilated Discs,16,Macpherson strut (coil),1670,235/65R16C 115/113T,,70,Diesel,6 manual,2280,,,5915,6,,,177,419,,Ventilated Discs,16,Leaf spring rigid axle,1670,235/65R16C 115/113T,12,,,Electronic Stability Control,,Rack and Pinion,,Manual,Audio - Aux Input USB Socket,3860,2018,
https://www.carmudi.co.id/en/for-sale/honda-hr-v-turbo-rs-dki-jakarta-mangga-dua/17911233,Honda,Hr V Turbo Rs,335000000,2022,32500,Grey,,Turbocharged,,,,Bluetooth,,,,Cruise Control,Airbags - Head for 1st Row,Fuel Injection,5,1498,Starter Button,,Ventilated Discs,18,MacPherson Strut,1535,225/50 R18 95V,,,Petrol,CVT,1590,Engine Immobiliser,,4385,,,Park Distance Control - Rear,177,240,Radio - Analogue,Discs,18,H-shape torsion beam,1540,225/50 R18 95V,5,,,Electronic Stability Control,,electric power steering,,Automatic,Audio - Aux Input USB Socket,2610,1790,
https://www.carmudi.co.id/en/for-sale/toyota-sienta-q-dki-jakarta-mangga-dua/17911168,Toyota,Sienta Q,179000000,2019,27500,Black,,Naturally Aspirated,,,,Bluetooth,,CD Player,,,,Fuel injection,5,1497,,,Ventilated Discs,16,Mcpherson strut with coil spring and stabilizer,,195/55,,42,Petrol,CVT with 7-speed sport sequential shiftmatic,1695,,,4235,,,,107,14,,Discs,16,Torsion beam with coil spring and stabilizer,,195/55,7,,,,,Rack and Pinion,,Automatic,,2750,1695,
https://www.carmudi.co.id/en/for-sale/honda-hr-v-e-dki-jakarta-mangga-dua/17911103,Honda,Hr V E,199000000,2018,37500,Red,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),,,CD Player,,Cruise Control,,Fuel Injection,5,1497,Starter Button,Airbag - Passenger,Ventilated Discs,17,MacPherson Strut,1535,215/55 R17,,40,Petrol,CVT,1580,Engine Immobiliser,1226,4294,,,,120,145,Radio - Analogue,Discs,17,H-shape Torsion Beam,1540,215/55 R17,5,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,,Rack & pinion with electric power steering,,Automatic,Audio - Aux Input USB Socket,2610,1772,
https://www.carmudi.co.id/en/for-sale/daihatsu-sigra-x-dki-jakarta-jalan-panjang/17910881,Daihatsu,Sigra X,103000000,2019,49500,Silver,,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,,,Electronic Fuel Injection (EFI),5,1197,,Airbag - Passenger,Ventilated Discs,R 14,McPherson strut,1470,175 /65 R 14,,36,Petrol,5-speed Manual,1600,Engine Immobiliser,965,4070,5,,,88,1059,Radio - Analogue,Drums,R 14,Semi independent Torsion Axle Beam,1475,175 /65 R 14,7,Seatbelt - Pretensioners 1st Row (Front),,,9,Rack & pinion with electric power steering,,Manual,Audio - Aux Input USB Socket,2525,1655,
https://www.carmudi.co.id/en/for-sale/mazda-cx-3-sport-dki-jakarta-cilandak/17910878,Mazda,Cx 3 Sport,299000000,2023,7500,White,ABS,Naturally Aspirated,,,,Bluetooth,,,,Cruise Control,Airbags - Head for 1st Row,,5,1496,,,Ventilated Discs,18,MacPherson Strut,1525,215/50,,48,Petrol,SKYACTIV-DRIVE 6 Speed with Active Adaptive Shift,1535,Engine Immobiliser,1260,4275,6,Audio - Controls on Steering Column,Park Distance Control - Rear,111,144,Radio - Analogue,Discs,18,Torsion Beam Axle,1520,215/50,5,,,Electronic Stability Control,10.6,Rack and Pinion,,Automatic,,2570,1765,
https://www.carmudi.co.id/en/for-sale/daihatsu-sigra-d-dki-jakarta-slipi/17910877,Daihatsu,Sigra D,112000000,2024,14550,Black,,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),,,,,,,Electronic Fuel Injection (EFI),5,998,,,Ventilated Discs,R 13,McPherson strut,1480,155 / 80 R 13,,36,Petrol,5-speed Manual,1600,,920,4110,5,,,67,89,Radio - Analogue,Drums,R 13,Semi independent Torsion Axle Beam,1485,155 / 80 R 13,7,,,,9,Rack & pinion with electric power steering,,Manual,Audio - Aux Input USB Socket,2525,1655,
https://www.carmudi.co.id/en/for-sale/toyota-fortuner-vrz-trd-4x2-dki-jakarta-jatiwaringin/17863502,Toyota,Fortuner Vrz Trd 4X2,408000000,2020,67500,White,ABS,Turbocharged,,,,Bluetooth,,CD Player,,Cruise Control,,Fuel injection,5,2393,Starter Button,,Ventilated Discs,18,Double Wishbone with Coil Spring & Stabilizer,1545,265/60,,80,Diesel,6-Speed Automatic,1835,,,4795,,,,150,400,Radio - Analogue,Ventilated Discs,18,4-Link with Lateral Rod,1550,265/60,7,,Airbags - Side for 1st Row,,,,,Automatic,,2745,1855,
https://www.carmudi.co.id/en/for-sale/suzuki-xl7-beta-hybrid-dki-jakarta-cibubur/17862327,Suzuki,Xl7 Beta Hybrid,215000000,2023,12500,White,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,153,,,Cruise Control,,Multi-Point Fuel Injection,5,1500,Starter Button,Airbag - Passenger,Ventilated Discs,16,mac pherson strut,1515,,,45,Hybrid,4 speed automatic,1710,,,4450,4,,Park Distance Control - Rear,104.7,138,,Drums,16,torsion bar,1530,,7,,,,5.1,rack and pinion power steering,,Automatic,Audio - Aux Input USB Socket,2740,1775,
https://www.carmudi.co.id/en/for-sale/hyundai-creta-prime-dki-jakarta-mangga-dua/17910439,Hyundai,Creta Prime,258000000,2022,7500,Blue,ABS,Naturally Aspirated,,,,Bluetooth,416,,,Cruise Control,Airbags - Head for 1st Row,Indirect FI: Multi Point,5,1497,Starter Button,,Ventilated Discs,17,MacPherson Strut,1572,215/60R17,,,Petrol,IVT,1630,Engine Immobiliser,,4315,,,,115,144,Radio - Analogue,Discs,17,Coupled Torsion Beam Axle (CTBA),1576,215/60R17,5,,,Electronic Stability Control,,Column - Motor Driven Power Steering (C-MDPS),,Automatic,Audio - Aux Input USB Socket,2610,1790,
https://www.carmudi.co.id/en/for-sale/nissan-terra-e-dki-jakarta-mangga-dua/17910371,Nissan,Terra E,265000000,2019,77500,Black,ABS,Turbocharged,,,,Bluetooth,,,,Cruise Control,Airbags - Head for 1st Row,Direct Injection,5,2488,Starter Button,,Ventilated Discs,18,Independent Double Wishbone with Stabilizer,1565,255/60 R18,,78,Diesel,7 Automatic with Manual Mode,1835,Engine Immobiliser,2150,4895,7,Audio - Controls on Steering Column,Park Distance Control - Rear,190,450,Radio - Analogue,Drums,18,Multi-Link with Stabilizer,1565,255/60 R18,7,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,5.7,Rack and Pinion,,Automatic,Audio - Aux Input USB Socket,2850,1865,
https://www.carmudi.co.id/en/for-sale/suzuki-ertiga-gl-dki-jakarta-mangga-dua/17910281,Suzuki,Ertiga Gl,155000000,2018,17500,Grey,,Naturally Aspirated,,,,Bluetooth,,,,,,,5,1373,,Airbag - Passenger,Ventilated discs,,MacPherson sturt with coil spring,,185 / 65 / R15,,45,Petrol,,1685,,1175,4265,5,,,92,130,Radio - Analogue,Drums,,Torsion beam with coil spring,,185 / 65 / R15,7,,,,,Rack and Pinion,,Automatic,,2740,1695,
https://www.carmudi.co.id/en/for-sale/hyundai-creta-dynamic-black-edition-dki-jakarta-cengkareng/17910203,Hyundai,Creta Dynamic Black Edition,306000000,2024,17500,Black,,Naturally Aspirated,,,,Bluetooth,1384,,,,,,5,1497,Starter Button,,Ventilated Discs,17,MacPherson Strut,1572,215/60R17,,,Petrol,IVT,1630,Engine Immobiliser,,4315,,,,115,144,,Solid Disc,17,Coupled Torsion Beam Axle (CTBA),1576,215/60R17,5,,,,,Column - Motor Driven Power Steering (C-MDPS),,Automatic,Audio - Aux Input USB Socket,2610,1790,
https://www.carmudi.co.id/en/for-sale/toyota-voxy-dki-jakarta-cempaka-putih/17910168,Toyota,Voxy,390000000,2022,32500,White,,Naturally Aspirated,,,,,,,,,,Electronic Fuel Injection (EFI),5,1986,,,Ventilated discs,16,MacPherson Strut with Coil Spring and Stabilizer,,205/60 R16,,55,Petrol,CVT,1835,,,4710,,,,152,193,,Solid disk,16,Torsion Beam with Coil Spring and Stabilizer,,205/60 R16,7,,,,,,,Automatic,,2850,1735,
https://www.carmudi.co.id/en/for-sale/toyota-voxy-dki-jakarta-kelapa-gading/17910033,Toyota,Voxy,395000000,2022,37500,Black,,Naturally Aspirated,,,,,,,,,,Electronic Fuel Injection (EFI),5,1986,,,Ventilated discs,16,MacPherson Strut with Coil Spring and Stabilizer,,205/60 R16,,55,Petrol,CVT,1835,,,4710,,,,152,193,,Solid disk,16,Torsion Beam with Coil Spring and Stabilizer,,205/60 R16,7,,,,,,,Automatic,,2850,1735,
https://www.carmudi.co.id/en/for-sale/honda-cr-v-turbo-prestige-dki-jakarta-thamrin/17909981,Honda,Cr V Turbo Prestige,300000000,2018,77500,Silver,ABS,Turbocharged,,,,Bluetooth,,,,Cruise Control,Airbags - Head for 1st Row,,5,1498,Starter Button,,Ventilated Discs,18,MacPherson Strut,1598,235/60,,,Petrol,CVT,1679,Engine Immobiliser,,4585,,,,190,240,Radio - Analogue,Discs,18,Multi-Link,1613,235/60,5,,,Electronic Stability Control,,Rack and Pinion,,Automatic,Audio - Aux Input USB Socket,2660,1855,
https://www.carmudi.co.id/en/for-sale/honda-hr-v-turbo-rs-dki-jakarta-cilandak/17909948,Honda,Hr V Turbo Rs,317000000,2022,42500,Black,,Turbocharged,,,,Bluetooth,,,,Cruise Control,Airbags - Head for 1st Row,Fuel Injection,5,1498,Starter Button,,Ventilated Discs,18,MacPherson Strut,1535,225/50 R18 95V,,,Petrol,CVT,1590,Engine Immobiliser,,4385,,,Park Distance Control - Rear,177,240,Radio - Analogue,Discs,18,H-shape torsion beam,1540,225/50 R18 95V,5,,,Electronic Stability Control,,electric power steering,,Automatic,Audio - Aux Input USB Socket,2610,1790,
https://www.carmudi.co.id/en/for-sale/toyota-rush-trd-sportivo-dki-jakarta-kebon-jeruk/17869045,Toyota,Rush Trd Sportivo,226000000,2021,52500,White,,Naturally Aspirated,,,,Bluetooth,,CD Player,,,,Electronic Fuel Injection (EFI),5,1495,,,Discs,R 17,Mac Phearson strut with coil spring and stabiliser,1450,215/60 R 17,,,Petrol,4-speed Automatic,1705,,,4435,4,,,104,136,Radio - Analogue,Drums,R 17,5 link lateral rod with coil spring and stabiliser,1460,215/60 R 17,7,,,,,electric power steering,,Automatic,Audio - Aux Input USB Socket,2685,1695,
https://www.carmudi.co.id/en/for-sale/hyundai-ioniq-5-signature-standard-range-dki-jakarta-pondok-indah/17909360,Hyundai,Ioniq 5 Signature Standard Range,465000000,2023,70000,White,ABS,,,Parking Assistance - Fully Automated,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,5272,CD Player,,Cruise Control,,,5,,,,,"7,5J x 19",MacPherson Strut,,235/55R19,,,Electric,Single Speed Reduction Gear,1605,Engine Immobiliser,,4635,1,,Park Distance Control - Rear,170,350,Radio - Analogue,,"7,5J x 19",Multilink,,235/55R19,5,,,Electronic Stability Control,,Rack and pinion,,Automatic,,3000,1890,
https://www.carmudi.co.id/en/for-sale/honda-odyssey-prestige-dki-jakarta-kebayoran-baru/17909158,Honda,Odyssey Prestige,239000000,2015,92500,Black,ABS,Naturally Aspirated,,Parking Assistance - Fully Automated,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,Cruise Control,,,5,2356,Starter Button,Airbag - Passenger,Ventilated Discs,17,MacPherson Strut,1560,215/55 R17,,55,Petrol,CVT,1695,Engine Immobiliser,,4830,,,Park Distance Control - Rear,175,23,Radio - Analogue,Drums,17,Torsion beam,1560,215/55 R17,7,,,Electronic Stability Control,5.5,Rack and pinion,,Automatic,Audio - Aux Input USB Socket,2900,1820,
https://www.carmudi.co.id/en/for-sale/hyundai-ioniq-5-signature-long-range-dki-jakarta-pademangan/17908987,Hyundai,Ioniq 5 Signature Long Range,435000000,2023,17500,White,ABS,,,Parking Assistance - Fully Automated,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,5272,CD Player,,Cruise Control,,,5,,,,,"8,5J x 20",MacPherson Strut,,255/45R20,,,Electric,Single Speed Reduction Gear,1605,Engine Immobiliser,,4635,1,,Park Distance Control - Rear,217,350,Radio - Analogue,,"8,5J x 20",Multilink,,255/45R20,5,,,Electronic Stability Control,,Rack and pinion,,Automatic,,3000,1890,
https://www.carmudi.co.id/en/for-sale/suzuki-ertiga-gx-dki-jakarta-ciracas/17908984,Suzuki,Ertiga Gx,193000000,2022,37500,Silver,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),,,,,,,Multi-Point Fuel Injection,5,1462,Starter Button,Airbag - Passenger,Ventilated discs,R15,MacPherson Strut with coil spring,,185/65 R15,,45,Petrol,4-speed Automatic,1690,,,4395,4,,Park Distance Control - Rear,104.7,138,Radio - Analogue,Drums,R15,Torsion beam with coil spring,,185/65 R15,7,,,,5.2,Rack & pinion,,Automatic,Audio - Aux Input USB Socket,2740,1735,
https://www.carmudi.co.id/en/for-sale/bmw-320i-sport-dki-jakarta-pademangan/17908980,Bmw,320I Sport,249000000,2016,17500,White,ABS,Turbocharged,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,,124,,Airbags - Head for 1st Row,Fuel Injection,4,1995,Starter Button,,Discs,17,Adaptive M suspension,1543,225/50 R17,16.7,60,Petrol,8-speed Automatic,1429,,,4633,8,,Park Distance Control - Rear,184,270,Radio - Analogue,Discs,17,Adaptive M suspension,1583,225/50 R17,5,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,,Power steering,235,Automatic,Audio - Aux Input USB Socket,2810,2031,
https://www.carmudi.co.id/en/for-sale/toyota-avanza-e-dki-jakarta-kebayoran-lama/17908971,Toyota,Avanza E,188000000,2024,12500,White,ABS,Naturally Aspirated,,,,Bluetooth,,CD Player,,,,Electronic Fuel Injection (EFI),5,1329,,Airbag - Passenger,Discs,R15,MacPherson Strut,1515,185/65 R15,,43,Petrol,5-Speed Manual,1665,,,4395,5,,,98,122,Radio - Analogue,Drums,R15,Torsion-Beam,1510,185/65 R15,7,,,Electronic Stability Control,,,,Manual,Audio - Aux Input USB Socket,2750,1730,
https://www.carmudi.co.id/en/for-sale/hyundai-creta-prime-dki-jakarta-pademangan/17908972,Hyundai,Creta Prime,244000000,2022,17500,White,ABS,Naturally Aspirated,,,,Bluetooth,416,,,Cruise Control,Airbags - Head for 1st Row,Indirect FI: Multi Point,5,1497,Starter Button,,Ventilated Discs,17,MacPherson Strut,1572,215/60R17,,,Petrol,IVT,1630,Engine Immobiliser,,4315,,,,115,144,Radio - Analogue,Discs,17,Coupled Torsion Beam Axle (CTBA),1576,215/60R17,5,,,Electronic Stability Control,,Column - Motor Driven Power Steering (C-MDPS),,Automatic,Audio - Aux Input USB Socket,2610,1790,
https://www.carmudi.co.id/en/for-sale/honda-odyssey-prestige-dki-jakarta-kebayoran-baru/17908894,Honda,Odyssey Prestige,239000000,2015,92500,Black,ABS,Naturally Aspirated,,Parking Assistance - Fully Automated,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,Cruise Control,,,5,2356,Starter Button,Airbag - Passenger,Ventilated Discs,17,MacPherson Strut,1560,215/55 R17,,55,Petrol,CVT,1695,Engine Immobiliser,,4830,,,Park Distance Control - Rear,175,23,Radio - Analogue,Drums,17,Torsion beam,1560,215/55 R17,7,,,Electronic Stability Control,5.5,Rack and pinion,,Automatic,Audio - Aux Input USB Socket,2900,1820,
https://www.carmudi.co.id/en/for-sale/nissan-serena-highway-star-dki-jakarta-gandaria/17908791,Nissan,Serena Highway Star,258000000,2019,57500,Black,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,Cruise Control,Airbags - Head for 1st Row,Electronic Fuel Injection (EFI),5,1997,Starter Button,,Ventilated Discs,16,"Independent Strut, Single Action, Coil Springs wit",1480,195/60 R16,,60,Petrol,CVT with ECO,1865,Engine Immobiliser,1580,4770,,Audio - Controls on Steering Column,Park Distance Control - Rear,150,199,Radio - Analogue,Discs,16,"Torsion Beam, Single Action, Coil Springs with Sta",1465,195/60 R16,7,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,5.7,Rack and Pinion,,Automatic,Audio - Aux Input USB Socket,2860,1740,
https://www.carmudi.co.id/en/for-sale/mercedes-benz-b180-dki-jakarta-kebayoran-baru/17908746,Mercedes,Benz B180,109000000,2009,72500,Silver,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),,544,CD Player,117,Cruise Control,,Indirect FI: Multi Point,5,1699,,,Ventilated Discs,15,MacPherson Struts,1556,195/65 R15,,54,Petrol,1 speed CVT automatic,1603,Engine Immobiliser,1330,4273,,Audio - Controls on Steering Column,,112,155,Radio - Analogue,Discs,15,Coil Springs,1551,195/65 R15,5,Seatbelt - Pretensioners 1st Row (Front),Airbags - Side for 1st Row,Electronic Stability Control,11,Rack & Pinion,180,Automatic,,2778,2040,
https://www.carmudi.co.id/en/for-sale/honda-hr-v-turbo-rs-dki-jakarta-green-garden/17908456,Honda,Hr V Turbo Rs,317000000,2022,41300,Black,,Turbocharged,,,,Bluetooth,,,,Cruise Control,Airbags - Head for 1st Row,Fuel Injection,5,1498,Starter Button,,Ventilated Discs,18,MacPherson Strut,1535,225/50 R18 95V,,,Petrol,CVT,1590,Engine Immobiliser,,4385,,,Park Distance Control - Rear,177,240,Radio - Analogue,Discs,18,H-shape torsion beam,1540,225/50 R18 95V,5,,,Electronic Stability Control,,electric power steering,,Automatic,Audio - Aux Input USB Socket,2610,1790,
https://www.carmudi.co.id/en/for-sale/daihatsu-sigra-d-dki-jakarta-kebayoran-lama/17908406,Daihatsu,Sigra D,112000000,2024,12500,Black,,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),,,,,,,Electronic Fuel Injection (EFI),5,998,,,Ventilated Discs,R 13,McPherson strut,1480,155 / 80 R 13,,36,Petrol,5-speed Manual,1600,,920,4110,5,,,67,89,Radio - Analogue,Drums,R 13,Semi independent Torsion Axle Beam,1485,155 / 80 R 13,7,,,,9,Rack & pinion with electric power steering,,Manual,Audio - Aux Input USB Socket,2525,1655,
https://www.carmudi.co.id/en/for-sale/honda-brio-rs-dki-jakarta-mt-haryono/17908351,Honda,Brio Rs,150000000,2019,93450,Silver,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,,,Indirect FI: Multi Point,5,1199,,Airbag - Passenger,Ventilated Discs,15,MacPherson Strut,1475,185/55 R15,,35,Petrol,CVT with Earth Dreams Technology,1485,Engine Immobiliser,,3815,5,,,90,110,Radio - Analogue,Drums,15,H-shape Torsion Beam,1460,185/55 R15,5,Seatbelt - Pretensioners 1st Row (Front),,,,Rack & Pinion with Electric Power Steering,,Automatic,Audio - Aux Input USB Socket,2405,1680,
https://www.carmudi.co.id/en/for-sale/honda-brio-satya-e-dki-jakarta-jalan-panjang/17908348,Honda,Brio Satya E,140000000,2019,55550,Grey,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,,,Indirect FI: Multi Point,5,1199,,Airbag - Passenger,Ventilated Discs,14,MacPherson Strut,1480,175/65 R14,,35,Petrol,CVT with Earth Dreams Technology,1485,Engine Immobiliser,,3800,5,,,90,110,Radio - Analogue,Drums,14,H-shape Torsion Beam,1465,175/65 R14,5,Seatbelt - Pretensioners 1st Row (Front),,,,Rack & Pinion with Electric Power Steering,,Automatic,Audio - Aux Input USB Socket,2405,1680,
https://www.carmudi.co.id/en/for-sale/nissan-elgrand-highway-star-dki-jakarta-permata-buana/17908248,Nissan,Elgrand Highway Star,195000000,2011,27500,Silver,ABS,Naturally Aspirated,Official Import,,,,,,,,Airbags - Head for 1st Row,Fuel Injection,5,3498,,,Ventilated Discs,18,Independent MacPherson strut with stabilizer,,225/55 R18,,,Petrol,CVT with manual mode,1815,,,4915,,,,280,344,,Ventilated Discs,18,Independent multi-link with stabilizer,,225/55 R18,7,,,Electronic Stability Control,5.7,Rack and Pinion,,Automatic,,3000,1850,
https://www.carmudi.co.id/en/for-sale/mercedes-benz-b180-dki-jakarta-kebayoran-baru/17908198,Mercedes,Benz B180,109000000,2009,72500,Silver,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),,544,CD Player,117,Cruise Control,,Indirect FI: Multi Point,5,1699,,,Ventilated Discs,15,MacPherson Struts,1556,195/65 R15,,54,Petrol,1 speed CVT automatic,1603,Engine Immobiliser,1330,4273,,Audio - Controls on Steering Column,,112,155,Radio - Analogue,Discs,15,Coil Springs,1551,195/65 R15,5,Seatbelt - Pretensioners 1st Row (Front),Airbags - Side for 1st Row,Electronic Stability Control,11,Rack & Pinion,180,Automatic,,2778,2040,
https://www.carmudi.co.id/en/for-sale/honda-hr-v-e-dki-jakarta-kemang/17908155,Honda,Hr V E,180000000,2017,87500,Black,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),,,CD Player,,Cruise Control,,Fuel Injection,5,1497,Starter Button,Airbag - Passenger,Ventilated Discs,17,MacPherson Strut,1535,215/55 R17,,40,Petrol,CVT,1580,Engine Immobiliser,1226,4294,,,,120,145,Radio - Analogue,Discs,17,H-shape Torsion Beam,1540,215/55 R17,5,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,,Rack & pinion with electric power steering,,Automatic,Audio - Aux Input USB Socket,2610,1772,
https://www.carmudi.co.id/en/for-sale/honda-hr-v-e-dki-jakarta-kelapa-gading/17908152,Honda,Hr V E,170000000,2016,77500,Black,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),,,CD Player,,Cruise Control,,Fuel Injection,5,1497,Starter Button,Airbag - Passenger,Ventilated Discs,17,MacPherson Strut,1535,215/55 R17,,40,Petrol,CVT,1580,Engine Immobiliser,1226,4294,,,,120,145,Radio - Analogue,Discs,17,H-shape Torsion Beam,1540,215/55 R17,5,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,,Rack & pinion with electric power steering,,Automatic,Audio - Aux Input USB Socket,2610,1772,
https://www.carmudi.co.id/en/for-sale/mitsubishi-xpander-cross-premium-dki-jakarta-cipinang/17908107,Mitsubishi,Xpander Cross Premium,225000000,2021,72500,White,ABS,Naturally Aspirated,Official Import,,,Bluetooth,,,,Cruise Control,,,5,1499,Starter Button,Airbag - Passenger,Ventilated Discs,17,MacPherson Strut with Coil Spring,,205/55 R17,,45,Petrol,CVT,1750,Engine Immobiliser,,4500,,,Park Distance Control - Rear,104,141,Radio - Analogue,Drums,17,Torsion Beam,,205/55 R17,7,Seatbelt - Pretensioners 1st Row (Front),,,,Rack & Pinion,,Automatic,Audio - Aux Input USB Socket,2775,1800,
https://www.carmudi.co.id/en/for-sale/porsche-911-carrera-s-dki-jakarta-kebayoran-lama/12977955,Porsche,911 Carrera S,4850000000,2020,2000,Grey,,,,,,,132,,,,,,2,2981,,,Discs,20,McPherson strut suspension,,,10.4,64,Petrol,8 speed automatic,1300,,1515,4519,8,,,450,530,Radio - Analogue,Discs,21,Multi-link suspension,,,2,,,,,rack and pinion,307,Automatic,,2450,2024,
https://www.carmudi.co.id/en/for-sale/mazda-cx-5-elite-dki-jakarta-kelapa-gading/12977756,Mazda,Cx 5 Elite,425000000,2019,30000,Red,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,442,CD Player,,,,Electronic Fuel Injection (EFI),5,2488,,Airbag - Passenger,Ventilated Discs,19,MacPherson Strut/Multi-Link,1595,225/55R19,,56,Petrol,6-speed automatic,1680,,1548,4550,6,,,190,251,Radio - Analogue,Solid disk,19,MacPherson Strut/Multi-Link,1595,225/55R19,5,,,Electronic Stability Control,,Rack and pinion,,Automatic,,2700,1840,
https://www.carmudi.co.id/en/for-sale/mercedes-benz-v260-xlwb-dki-jakarta-kelapa-gading/12528047,Mercedes,Benz V260 Xlwb,1150000000,2020,27500,Black,ABS,Turbocharged,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,Cruise Control,,,5,1991,,,,18,,,,,,Petrol,7 speed automatic,1880,,2279,5370,7,,,211,350,Radio - Analogue,,18,,,,7,,Airbags - Side for 1st Row,Electronic Stability Control,,rack and pinion,210,Automatic,Audio - Aux Input USB Socket,,1928,
https://www.carmudi.co.id/en/for-sale/lexus-lm-350-4-seater-dki-jakarta-permata-hijau/12240605,Lexus,Lm 350 4 Seater,2575000000,2022,4000,Black,ABS,Naturally Aspirated,,,,,,,,,Airbags - Head for 1st Row,,5,3456,,,Ventilated Discs,R18,MacPherson strut,,235/80 R18,,,Petrol,8-speed Automatic,1895,Engine Immobiliser,2180,5040,8,,Park Distance Control - Rear,297,361,,Ventilated Discs,R18,Double wishbone,,235/80 R18,4,,,Electronic Stability Control,,,180,Automatic,,3000,1850,
https://www.carmudi.co.id/en/for-sale/bentley-continental-gt-w12-dki-jakarta-kelapa-gading/12240586,Bentley,Continental Gt W12,4790000000,2014,9400,Black,ABS,Turbocharged,,,,Bluetooth,358,CD Player,330,Cruise Control,,Direct FI,2,5998,Starter Button,,Ventilated Discs,21,"Four link double wish-bones, computer controlled s",,275/35ZR21,14.2,90,Petrol,8-speed ZF transmission with Quickshift and steeri,1401,Engine Immobiliser,2320,4818,8,,Park Distance Control - Rear,626,590,Radio - Analogue,Ventilated Discs,21,"Trapezoidal multi-link, computer-controlled self-l",,275/35ZR21,4,,Airbags - Side for 1st Row,Electronic Stability Control,11.3,Speed sensitive power steering,319,Automatic,Audio - Aux Input USB Socket,2746,1947,
https://www.carmudi.co.id/en/for-sale/mercedes-benz-s350-l-dki-jakarta-batu-tulis/12240528,Mercedes,Benz S350 L,547500000,2012,14000,Black,,Naturally Aspirated,,,,,560,CD Player,247,Cruise Control,,Direct FI,4,3498,,,Ventilated Discs,17,Four link suspension,1604,235 / 55 R 17,8.9,90,Petrol,7 speed automatic,1473,,1880,5209,7,Audio - Controls on Steering Column,,268,250,,Ventilated Discs,17,Multi-link anti-squat and anti-drive system,1606,235 / 55 R 17,5,,Airbags - Side for 1st Row,Electronic Stability Control,12.2,Rack and Pinion,250,Automatic,,3165,2115,
